id,post_id,donor_id,donor_name,recipient_id,recipient_name,contribution,services_rendered,year,candidate_id,candidate_name
151829,222569,3184,DonorsTrust,29149,"Atlas Economic Research Foundation",2500,,2013,0,
151828,222568,3184,DonorsTrust,887,"Cato Institute",250,,2013,0,
151827,222567,3184,DonorsTrust,25373,"Heritage Foundation",250,,2013,0,
151826,222566,3184,DonorsTrust,29220,"Concerned Women for America",375000,,2013,0,
151825,222565,3184,DonorsTrust,25187,"Cause of Action",750000,,2013,0,
151824,222564,3184,DonorsTrust,936,"Moving Picture Institute",1000,,2013,0,
151823,222563,3184,DonorsTrust,29020,"Sacred Heart of Jesus Parish",10000,,2013,0,
151822,222562,3184,DonorsTrust,18501,"Oakland Rotary Endowment",20000,,2013,0,
151821,222561,3184,DonorsTrust,29019,"Ranco Cielo",100000,,2013,0,
151820,222560,3184,DonorsTrust,29263,"Foundation for Cultural Review",5000,,2013,0,
151819,222559,3184,DonorsTrust,874,"National Center for Policy Analysis",2500,,2013,0,
151818,222558,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",250000,,2013,0,
151817,222557,3184,DonorsTrust,25378,"Project Liberty",60000,,2013,0,
151816,222556,3184,DonorsTrust,940,"Goldwater Institute",25000,,2013,0,
151815,222555,3184,DonorsTrust,1392,"Independent Women's Forum",25000,,2013,0,
151814,222554,3184,DonorsTrust,4621,"Project Veritas",50055,,2013,0,
151813,222553,3184,DonorsTrust,857,"Intercollegiate Studies Institute",3000,,2013,0,
151812,222552,3184,DonorsTrust,29140,"Leadership Institute",1500,,2013,0,
151811,222551,3184,DonorsTrust,29018,"Falls Church Anglican",1000,,2013,0,
151810,222550,3184,DonorsTrust,4535,"Judicial Education Project",15000,,2013,0,
151809,222549,3184,DonorsTrust,25183,"Becket Fund for Religious Liberty",100000,,2013,0,
151808,222548,3184,DonorsTrust,25187,"Cause of Action",50000,,2013,0,
151807,222547,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",50000,,2013,0,
151806,222546,3184,DonorsTrust,839,"Competitive Enterprise Institute",100000,,2013,0,
151805,222545,3184,DonorsTrust,5147,"Cold Spring Harbor Laboratory",15000,,2013,0,
151804,222544,3184,DonorsTrust,29013,"Marijuana Policy project Foundation",10000,,2013,0,
151803,222543,3184,DonorsTrust,12312,"PetConnect Rescue",12000,,2013,0,
151802,222542,3184,DonorsTrust,944,"Foundation for Economic Education",1000,,2013,0,
151801,222541,3184,DonorsTrust,856,"Institute for Justice",250,,2013,0,
151800,222540,3184,DonorsTrust,876,"National Legal and Policy Center",2000,,2013,0,
151799,222539,3184,DonorsTrust,29151,"Philanthropy Roundtable",8000,,2013,0,
151798,222538,3184,DonorsTrust,4605,"Intelligence Squared US",20000,,2013,0,
151797,222537,3184,DonorsTrust,23286,"Metanexus Institute",13000,,2013,0,
151796,222536,3184,DonorsTrust,23286,"Metanexus Institute",7000,,2013,0,
151795,222535,3184,DonorsTrust,4621,"Project Veritas",124000,,2013,0,
151794,222534,3184,DonorsTrust,1363,"President and Fellows of Harvard College",93933,,2013,0,
151793,222533,3184,DonorsTrust,856,"Institute for Justice",25000,,2013,0,
151792,222532,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",500000,,2013,0,
151791,222531,3184,DonorsTrust,839,"Competitive Enterprise Institute",45000,,2013,0,
151790,222530,3184,DonorsTrust,4626,"Student Achievement and Advocacy Services",7000,,2013,0,
151789,222529,3184,DonorsTrust,23004,"Wyoming Catholic College",5000,,2013,0,
151788,222528,3184,DonorsTrust,25373,"Heritage Foundation",12500,,2013,0,
151787,222527,3184,DonorsTrust,848,"Fund for American Studies",20570,,2013,0,
151786,222526,3184,DonorsTrust,887,"Cato Institute",500,,2013,0,
151785,222525,3184,DonorsTrust,808,"Hillsdale College",500,,2013,0,
151784,222524,3184,DonorsTrust,25373,"Heritage Foundation",1000,,2013,0,
151783,222523,3184,DonorsTrust,29135,"Media Research Center",500,,2013,0,
151782,222522,3184,DonorsTrust,7275,"Columbia Business School",100000,,2013,0,
151781,222521,3184,DonorsTrust,28804,"George Mason University Foundation",92500,,2013,0,
151780,222520,3184,DonorsTrust,1303,"Northwestern University",100000,,2013,0,
151779,222519,3184,DonorsTrust,25388,"Texas A&amp;M",100000,,2013,0,
151778,222518,3184,DonorsTrust,29249,"Illinois Policy Institute",8000,,2013,0,
151777,222517,3184,DonorsTrust,22303,"Center for Individual Rights",40000,,2013,0,
151776,222516,3184,DonorsTrust,936,"Moving Picture Institute",50000,,2013,0,
151775,222515,3184,DonorsTrust,3176,"Students for Liberty",25000,,2013,0,
151774,222514,3184,DonorsTrust,817,"Reason Foundation",25000,,2013,0,
151773,222513,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",25017,,2013,0,
151772,222512,3184,DonorsTrust,4584,"Conservative Agenda Project",51000,,2013,0,
151771,222511,3184,DonorsTrust,29013,"Marijuana Policy project Foundation",6000,,2013,0,
151770,222510,3184,DonorsTrust,29013,"Marijuana Policy project Foundation",20000,,2013,0,
151769,222509,3184,DonorsTrust,3176,"Students for Liberty",55000,,2013,0,
151768,222508,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",1000,,2013,0,
151767,222507,3184,DonorsTrust,28684,"Actright Legal Foundation",250000,,2013,0,
151766,222506,3184,DonorsTrust,29017,"George Mason Environmental Law Clinic",200000,,2013,0,
151765,222505,3184,DonorsTrust,12312,"PetConnect Rescue",12000,,2013,0,
151764,222504,3184,DonorsTrust,4355,"Encounter for Culture and Education",15000,,2013,0,
151763,222503,3184,DonorsTrust,1094,"American Spectator Foundation",10000,,2013,0,
151762,222502,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",5500,,2013,0,
151761,222501,3184,DonorsTrust,4530,"Human Rights Foundation",10000,,2013,0,
151760,222500,3184,DonorsTrust,835,"Citizens Against Government Waste",93000,,2013,0,
151759,222499,3184,DonorsTrust,25378,"Project Liberty",15000,,2013,0,
151758,222498,3184,DonorsTrust,839,"Competitive Enterprise Institute",20000,,2013,0,
151757,222497,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",300000,,2013,0,
151756,222496,3184,DonorsTrust,866,"Ludwig von Mises Institute",1000,,2013,0,
151755,222495,3184,DonorsTrust,3183,"Cascade Policy Institute",7500,,2013,0,
151754,222494,3184,DonorsTrust,29162,"Property and Environment Research Center",1000,,2013,0,
151753,222493,3184,DonorsTrust,29261,"Americans for Tax Reform Foundation",40000,,2013,0,
151752,222492,3184,DonorsTrust,29123,"Landmark Legal Foundation",40000,,2013,0,
151751,222491,3184,DonorsTrust,29136,"National Right to Work Legal Defense Foundation",40000,,2013,0,
151750,222490,3184,DonorsTrust,29131,"Americans for Prosperity Foundation",2500,,2013,0,
151749,222489,3184,DonorsTrust,29016,"StandWithUs (Israel Emergency Alliance)",75000,,2013,0,
151748,222488,3184,DonorsTrust,3681,"Smithsonian Institution",70000,,2013,0,
151747,222487,3184,DonorsTrust,5341,"University of Southern California",2500,,2013,0,
151746,222486,3184,DonorsTrust,29015,"Consumers' Research",100000,,2013,0,
151745,222485,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",25000,,2013,0,
151744,222484,3184,DonorsTrust,2700,"Parents in Charge Foundation",150000,,2013,0,
151743,222483,3184,DonorsTrust,4467,"American Majority",176250,,2013,0,
151742,222482,3184,DonorsTrust,936,"Moving Picture Institute",50000,,2013,0,
151741,222481,3184,DonorsTrust,25196,"Langley School",30000,,2013,0,
151740,222480,3184,DonorsTrust,4530,"Human Rights Foundation",10000,,2013,0,
151739,222479,3184,DonorsTrust,29159,"Institute for Humane Studies",150,,2013,0,
151738,222478,3184,DonorsTrust,944,"Foundation for Economic Education",150,,2013,0,
151737,222477,3184,DonorsTrust,1504,"Discovery Institute",250000,,2013,0,
151736,222476,3184,DonorsTrust,3955,"American Border Patrol",2500,,2013,0,
151735,222475,3184,DonorsTrust,4659,"International Freedom Educational Foundation",13500,,2013,0,
151734,222474,3184,DonorsTrust,4535,"Judicial Education Project",75000,,2013,0,
151733,222473,3184,DonorsTrust,8341,"Phillips Collection",25000,,2013,0,
151732,222472,3184,DonorsTrust,25197,"Legacy Foundation",50000,,2013,0,
151731,222471,3184,DonorsTrust,29127,"State Policy Network",25000,,2013,0,
151730,222470,3184,DonorsTrust,25373,"Heritage Foundation",15000,,2013,0,
151729,222469,3184,DonorsTrust,25373,"Heritage Foundation",10000,,2013,0,
151728,222468,3184,DonorsTrust,3191,"Franklin Center for Government &amp; Public Integrity",25000,,2013,0,
151727,222467,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",50000,,2013,0,
151726,222466,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",117,,2013,0,
151725,222465,3184,DonorsTrust,5296,"Center for Independent Employees",25000,,2013,0,
151724,222464,3184,DonorsTrust,29136,"National Right to Work Legal Defense Foundation",3500,,2013,0,
151723,222463,3184,DonorsTrust,29014,"Essex County Community Foundation",100000,,2013,0,
151722,222462,3184,DonorsTrust,4659,"International Freedom Educational Foundation",23000,,2013,0,
151721,222461,3184,DonorsTrust,29001,"Sovereignty Matters",15000,,2013,0,
151720,222460,3184,DonorsTrust,25194,"Institute for Faith Work &amp; Economics",250000,,2013,0,
151719,222459,3184,DonorsTrust,25187,"Cause of Action",750000,,2013,0,
151718,222458,3184,DonorsTrust,29292,"National Christian Foundation",1000,,2013,0,
151717,222457,3184,DonorsTrust,29292,"National Christian Foundation",2500,,2013,0,
151716,222456,3184,DonorsTrust,29292,"National Christian Foundation",6500,,2013,0,
151715,222455,3184,DonorsTrust,28804,"George Mason University Foundation",4000,,2013,0,
151714,222454,3184,DonorsTrust,29129,"American Enterprise Institute for Public Policy Research",10000,,2013,0,
151713,222453,3184,DonorsTrust,29013,"Marijuana Policy project Foundation",5000,,2013,0,
151712,222452,3184,DonorsTrust,4592,"Families Against Mandatory Minimums Foundation",5000,,2013,0,
151711,222451,3184,DonorsTrust,25385,"Santa Fe Institute",6300,,2013,0,
151710,222450,3184,DonorsTrust,25186,"Catholic Association Foundation",100000,,2013,0,
151709,222449,3184,DonorsTrust,4535,"Judicial Education Project",150000,,2013,0,
151708,222448,3184,DonorsTrust,4621,"Project Veritas",5000,,2013,0,
151707,222447,3184,DonorsTrust,848,"Fund for American Studies",10000,,2013,0,
151706,222446,3184,DonorsTrust,15206,"Freedom Foundation",1000,,2013,0,
151705,222445,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",300000,,2013,0,
151704,222444,3184,DonorsTrust,839,"Competitive Enterprise Institute",20000,,2013,0,
151703,222443,3184,DonorsTrust,29012,"UCLA Foundation",50000,,2013,0,
151702,222442,3184,DonorsTrust,29286,"Employment Policies Institute Foundation",375000,,2013,0,
151701,222441,3184,DonorsTrust,835,"Citizens Against Government Waste",1000,,2013,0,
151700,222440,3184,DonorsTrust,880,NumbersUSA,5000,,2013,0,
151699,222439,3184,DonorsTrust,839,"Competitive Enterprise Institute",2000,,2013,0,
151698,222438,3184,DonorsTrust,848,"Fund for American Studies",5000,,2013,0,
151697,222437,3184,DonorsTrust,4530,"Human Rights Foundation",50000,,2013,0,
151696,222436,3184,DonorsTrust,4530,"Human Rights Foundation",15000,,2013,0,
151695,222435,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",117,,2013,0,
151694,222434,3184,DonorsTrust,885,"Tax Foundation",1000,,2013,0,
151693,222433,3184,DonorsTrust,870,"Mercatus Center",10000,,2013,0,
151692,222432,3184,DonorsTrust,867,"Manhattan Institute for Policy Research",5000,,2013,0,
151691,222431,3184,DonorsTrust,808,"Hillsdale College",10000,,2013,0,
151690,222430,3184,DonorsTrust,29129,"American Enterprise Institute for Public Policy Research",1000,,2013,0,
151689,222429,3184,DonorsTrust,4530,"Human Rights Foundation",10000,,2013,0,
151688,222428,3184,DonorsTrust,29286,"Employment Policies Institute Foundation",100000,,2013,0,
151687,222427,3184,DonorsTrust,880,NumbersUSA,495000,,2013,0,
151686,222426,3184,DonorsTrust,876,"National Legal and Policy Center",2000,,2013,0,
151685,222425,3184,DonorsTrust,1463,"Hudson Institute",20000,,2013,0,
151684,222424,3184,DonorsTrust,29132,"Council for National Policy",50000,,2013,0,
151683,222423,3184,DonorsTrust,29131,"Americans for Prosperity Foundation",1000,,2013,0,
151682,222422,3184,DonorsTrust,29011,"Salvation Army - Midwest Division",40000,,2013,0,
151681,222421,3184,DonorsTrust,1578,"Ethics and Public Policy Center",10000,,2013,0,
151680,222420,3184,DonorsTrust,4621,"Project Veritas",30000,,2013,0,
151679,222419,3184,DonorsTrust,4584,"Conservative Agenda Project",45000,,2013,0,
151678,222418,3184,DonorsTrust,3865,"Independence Institute",100000,,2013,0,
151677,222417,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",7000,,2013,0,
151676,222416,3184,DonorsTrust,848,"Fund for American Studies",7000,,2013,0,
151675,222415,3184,DonorsTrust,25378,"Project Liberty",10000,,2013,0,
151674,222414,3184,DonorsTrust,4535,"Judicial Education Project",60000,,2013,0,
151673,222413,3184,DonorsTrust,25187,"Cause of Action",600000,,2013,0,
151672,222412,3184,DonorsTrust,25194,"Institute for Faith Work &amp; Economics",600000,,2013,0,
151671,222411,3184,DonorsTrust,4563,"Wyoming Liberty Group",75000,,2013,0,
151670,222410,3184,DonorsTrust,856,"Institute for Justice",4000,,2013,0,
151669,222409,3184,DonorsTrust,940,"Goldwater Institute",5000,,2013,0,
151668,222408,3184,DonorsTrust,887,"Cato Institute",5000,,2013,0,
151667,222407,3184,DonorsTrust,29149,"Atlas Economic Research Foundation",5000,,2013,0,
151666,222406,3184,DonorsTrust,29127,"State Policy Network",10000,,2013,0,
151665,222405,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",300000,,2013,0,
151664,222404,3184,DonorsTrust,839,"Competitive Enterprise Institute",190000,,2013,0,
151663,222403,3184,DonorsTrust,4583,Commentary,50000,,2013,0,
151662,222402,3184,DonorsTrust,25378,"Project Liberty",25000,,2013,0,
151661,222401,3184,DonorsTrust,29010,"Texas Tech Foundation",100000,,2013,0,
151660,222400,3184,DonorsTrust,29009,"Art of Revolution",7000,,2013,0,
151659,222399,3184,DonorsTrust,29008,"San Antonio Figure Skating Club",10000,,2013,0,
151658,222398,3184,DonorsTrust,887,"Cato Institute",6000,,2013,0,
151657,222397,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",2700,,2013,0,
151656,222396,3184,DonorsTrust,25362,"Greenhouse Solutions",25000,,2013,0,
151655,222395,3184,DonorsTrust,28125,"American Media Institute",5000,,2013,0,
151654,222394,3184,DonorsTrust,29140,"Leadership Institute",1000,,2013,0,
151653,222393,3184,DonorsTrust,25197,"Legacy Foundation",50000,,2013,0,
151652,222392,3184,DonorsTrust,4535,"Judicial Education Project",50000,,2013,0,
151651,222391,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",300000,,2013,0,
151650,222390,3184,DonorsTrust,839,"Competitive Enterprise Institute",1500,,2013,0,
151649,222389,3184,DonorsTrust,4535,"Judicial Education Project",70000,,2013,0,
151648,222388,3184,DonorsTrust,4008,"Cornell University",25000,,2013,0,
151647,222387,3184,DonorsTrust,17751,"University of Arizona Foundation",76000,,2013,0,
151646,222386,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",117,,2013,0,
151645,222385,3184,DonorsTrust,848,"Fund for American Studies",500,,2013,0,
151644,222384,3184,DonorsTrust,856,"Institute for Justice",2000,,2013,0,
151643,222383,3184,DonorsTrust,1504,"Discovery Institute",250000,,2013,0,
151642,222382,3184,DonorsTrust,29007,"Freedom of Conscience Defense Fund",25000,,2013,0,
151641,222381,3184,DonorsTrust,22303,"Center for Individual Rights",150000,,2013,0,
151640,222380,3184,DonorsTrust,28125,"American Media Institute",15000,,2013,0,
151639,222379,3184,DonorsTrust,29127,"State Policy Network",200,,2013,0,
151638,222378,3184,DonorsTrust,29159,"Institute for Humane Studies",500,,2013,0,
151637,222377,3184,DonorsTrust,856,"Institute for Justice",500,,2013,0,
151635,222375,3184,DonorsTrust,887,"Cato Institute",1000,,2013,0,
151636,222376,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",500,,2013,0,
151634,222374,3184,DonorsTrust,23004,"Wyoming Catholic College",2000,,2013,0,
151633,222373,3184,DonorsTrust,29006,"Fractured Atlas",10000,,2013,0,
151632,222372,3184,DonorsTrust,29159,"Institute for Humane Studies",7000,,2013,0,
151631,222371,3184,DonorsTrust,856,"Institute for Justice",6000,,2013,0,
151630,222370,3184,DonorsTrust,3260,"Lake Forest College",8000,,2013,0,
151629,222369,3184,DonorsTrust,4912,"E Pluribus Unum Films",8000,,2013,0,
151628,222368,3184,DonorsTrust,29129,"American Enterprise Institute for Public Policy Research",55000,,2013,0,
151627,222367,3184,DonorsTrust,856,"Institute for Justice",25000,,2013,0,
151626,222366,3184,DonorsTrust,25378,"Project Liberty",50000,,2013,0,
151625,222365,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",5000,,2013,0,
151624,222364,3184,DonorsTrust,839,"Competitive Enterprise Institute",200000,,2013,0,
151623,222363,3184,DonorsTrust,1345,"National Center for Public Policy Research",750,,2013,0,
151622,222362,3184,DonorsTrust,29135,"Media Research Center",8000,,2013,0,
151621,222361,3184,DonorsTrust,1621,"Commonwealth Foundation for Public Policy Alternatives",210000,,2013,0,
151620,222360,3184,DonorsTrust,4535,"Judicial Education Project",125000,,2013,0,
151619,222359,3184,DonorsTrust,856,"Institute for Justice",2500,,2013,0,
151618,222358,3184,DonorsTrust,936,"Moving Picture Institute",50000,,2013,0,
151617,222357,3184,DonorsTrust,876,"National Legal and Policy Center",25000,,2013,0,
151616,222356,3184,DonorsTrust,817,"Reason Foundation",100000,,2013,0,
151615,222355,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",25000,,2013,0,
151614,222354,3184,DonorsTrust,10311,"Scottsdale Healthcare Foundation",200000,,2013,0,
151613,222353,3184,DonorsTrust,25194,"Institute for Faith Work &amp; Economics",200000,,2013,0,
151612,222352,3184,DonorsTrust,25187,"Cause of Action",200000,,2013,0,
151611,222351,3184,DonorsTrust,848,"Fund for American Studies",2500,,2013,0,
151610,222350,3184,DonorsTrust,28804,"George Mason University Foundation",405000,,2013,0,
151609,222349,3184,DonorsTrust,29005,"Children's Hospital of Philadelphia Foundation",5000,,2013,0,
151608,222348,3184,DonorsTrust,29005,"Children's Hospital of Philadelphia Foundation",2500,,2013,0,
151607,222347,3184,DonorsTrust,29005,"Children's Hospital of Philadelphia Foundation",2500,,2013,0,
151606,222346,3184,DonorsTrust,29005,"Children's Hospital of Philadelphia Foundation",2500,,2013,0,
151605,222345,3184,DonorsTrust,29005,"Children's Hospital of Philadelphia Foundation",22500,,2013,0,
151604,222344,3184,DonorsTrust,9240,"National Council for Adoption",25000,,2013,0,
151603,222343,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",1000,,2013,0,
151602,222342,3184,DonorsTrust,29159,"Institute for Humane Studies",100,,2013,0,
151601,222341,3184,DonorsTrust,944,"Foundation for Economic Education",250,,2013,0,
151600,222340,3184,DonorsTrust,25391,"Troy University Foundation",20000,,2013,0,
151599,222339,3184,DonorsTrust,29004,"Mississippi State University Foundation",12000,,2013,0,
151598,222338,3184,DonorsTrust,4559,"University of Notre Dame",20000,,2013,0,
151597,222337,3184,DonorsTrust,29003,"Florida State University Foundation",207140,,2013,0,
151596,222336,3184,DonorsTrust,28943,"Institute for Political History",50000,,2013,0,
151595,222335,3184,DonorsTrust,29002,"West Virginia University Foundation",46200,,2013,0,
151594,222334,3184,DonorsTrust,17751,"University of Arizona Foundation",8000,,2013,0,
151593,222333,3184,DonorsTrust,4535,"Judicial Education Project",25000,,2013,0,
151592,222332,3184,DonorsTrust,880,NumbersUSA,250000,,2013,0,
151591,222331,3184,DonorsTrust,936,"Moving Picture Institute",25000,,2013,0,
151590,222330,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",2500,,2013,0,
151589,222329,3184,DonorsTrust,856,"Institute for Justice",2500,,2013,0,
151588,222328,3184,DonorsTrust,1091,"Free To Choose Network",150000,,2013,0,
151587,222327,3184,DonorsTrust,29159,"Institute for Humane Studies",150000,,2013,0,
151586,222326,3184,DonorsTrust,944,"Foundation for Economic Education",50000,,2013,0,
151585,222325,3184,DonorsTrust,29242,"Center for Independent Thought",15000,,2013,0,
151584,222324,3184,DonorsTrust,4535,"Judicial Education Project",100000,,2013,0,
151583,222323,3184,DonorsTrust,4630,"The James Partnership",35000,,2013,0,
151582,222322,3184,DonorsTrust,4617,"National Dance Institute",10000,,2013,0,
151581,222321,3184,DonorsTrust,867,"Manhattan Institute for Policy Research",10000,,2013,0,
151580,222320,3184,DonorsTrust,25183,"Becket Fund for Religious Liberty",25000,,2013,0,
151579,222319,3184,DonorsTrust,936,"Moving Picture Institute",15000,,2013,0,
151578,222318,3184,DonorsTrust,4530,"Human Rights Foundation",10000,,2013,0,
151577,222317,3184,DonorsTrust,25378,"Project Liberty",12500,,2013,0,
151576,222316,3184,DonorsTrust,870,"Mercatus Center",10000,,2013,0,
151575,222315,3184,DonorsTrust,25186,"Catholic Association Foundation",75000,,2013,0,
151574,222314,3184,DonorsTrust,4535,"Judicial Education Project",10000,,2013,0,
151573,222313,3184,DonorsTrust,887,"Cato Institute",55000,,2013,0,
151572,222312,3184,DonorsTrust,25373,"Heritage Foundation",5000,,2013,0,
151571,222311,3184,DonorsTrust,887,"Cato Institute",5000,,2013,0,
151570,222310,3184,DonorsTrust,29135,"Media Research Center",1500,,2013,0,
151569,222309,3184,DonorsTrust,887,"Cato Institute",1500,,2013,0,
151568,222308,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",4947,,2013,0,
151567,222307,3184,DonorsTrust,3865,"Independence Institute",1500,,2013,0,
151566,222306,3184,DonorsTrust,15206,"Freedom Foundation",4000,,2013,0,
151565,222305,3184,DonorsTrust,4977,"Science Festival Foundation",8000,,2013,0,
151564,222304,3184,DonorsTrust,25362,"Greenhouse Solutions",25000,,2013,0,
151563,222303,3184,DonorsTrust,4535,"Judicial Education Project",45000,,2013,0,
151562,222302,3184,DonorsTrust,25186,"Catholic Association Foundation",15000,,2013,0,
151561,222301,3184,DonorsTrust,25189,"Energy &amp; Environment Legal Institute",60000,,2013,0,
151560,222300,3184,DonorsTrust,25378,"Project Liberty",5000,,2013,0,
151559,222299,3184,DonorsTrust,25186,"Catholic Association Foundation",45000,,2013,0,
151558,222298,3184,DonorsTrust,887,"Cato Institute",5000,,2013,0,
151557,222297,3184,DonorsTrust,29149,"Atlas Economic Research Foundation",5000,,2013,0,
151556,222296,3184,DonorsTrust,1345,"National Center for Public Policy Research",100000,,2013,0,
151555,222295,3184,DonorsTrust,4584,"Conservative Agenda Project",55000,,2013,0,
151554,222294,3184,DonorsTrust,4619,"New York Historical Society",10000,,2013,0,
151553,222293,3184,DonorsTrust,29001,"Sovereignty Matters",5000,,2013,0,
151552,222292,3184,DonorsTrust,3955,"American Border Patrol",5000,,2013,0,
151551,222291,3184,DonorsTrust,1392,"Independent Women's Forum",5000,,2013,0,
151550,222290,3184,DonorsTrust,29149,"Atlas Economic Research Foundation",5000,,2013,0,
151549,222289,3184,DonorsTrust,1345,"National Center for Public Policy Research",5000,,2013,0,
151548,222288,3184,DonorsTrust,848,"Fund for American Studies",5000,,2013,0,
151547,222287,3184,DonorsTrust,4621,"Project Veritas",5000,,2013,0,
151546,222286,3184,DonorsTrust,25373,"Heritage Foundation",12500,,2013,0,
151545,222285,3184,DonorsTrust,936,"Moving Picture Institute",15000,,2013,0,
151544,222284,3184,DonorsTrust,4530,"Human Rights Foundation",5000,,2013,0,
151543,222283,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",1117,,2013,0,
151542,222282,3184,DonorsTrust,1450,"Southeastern Legal Foundation",5000,,2013,0,
151541,222281,3184,DonorsTrust,886,"Texas Public Policy Foundation",6000,,2013,0,
151540,222280,3184,DonorsTrust,848,"Fund for American Studies",1000,,2013,0,
151539,222279,3184,DonorsTrust,843,"Foundation for Teaching Economics",5000,,2013,0,
151538,222278,3184,DonorsTrust,25373,"Heritage Foundation",250,,2013,0,
151537,222277,3184,DonorsTrust,1345,"National Center for Public Policy Research",85500,,2013,0,
151536,222276,3184,DonorsTrust,3176,"Students for Liberty",1000,,2013,0,
151535,222275,3184,DonorsTrust,3643,"Center for Competitive Politics",1000,,2013,0,
151534,222274,3184,DonorsTrust,876,"National Legal and Policy Center",2000,,2013,0,
151533,222273,3184,DonorsTrust,29129,"American Enterprise Institute for Public Policy Research",1000,,2013,0,
151532,222272,3184,DonorsTrust,25123,"Spark Freedom",500,,2013,0,
151531,222271,3184,DonorsTrust,3830,"Furman University",8000,,2013,0,
151530,222270,3184,DonorsTrust,25390,"Think Freely Media",100000,,2013,0,
151529,222269,3184,DonorsTrust,886,"Texas Public Policy Foundation",11000,,2013,0,
151528,222268,3184,DonorsTrust,29151,"Philanthropy Roundtable",1000,,2013,0,
151527,222267,3184,DonorsTrust,29159,"Institute for Humane Studies",1000,,2013,0,
151526,222266,3184,DonorsTrust,808,"Hillsdale College",1000,,2013,0,
151525,222265,3184,DonorsTrust,25373,"Heritage Foundation",1000,,2013,0,
151524,222264,3184,DonorsTrust,843,"Foundation for Teaching Economics",1000,,2013,0,
151523,222263,3184,DonorsTrust,829,"Bill of Rights Institute",1000,,2013,0,
151522,222262,3184,DonorsTrust,29149,"Atlas Economic Research Foundation",1000,,2013,0,
151521,222261,3184,DonorsTrust,29150,"Acton Institute for the Study of Religion and Liberty",1000,,2013,0,
151520,222260,3184,DonorsTrust,839,"Competitive Enterprise Institute",1000,,2013,0,
151519,222259,3184,DonorsTrust,25373,"Heritage Foundation",1000,,2013,0,
151518,222258,3184,DonorsTrust,870,"Mercatus Center",1000,,2013,0,
151517,222257,3184,DonorsTrust,843,"Foundation for Teaching Economics",2000,,2013,0,
151516,222256,3184,DonorsTrust,29266,"Center for Union Facts",2000,,2013,0,
151515,222255,3184,DonorsTrust,29140,"Leadership Institute",2000,,2013,0,
151514,222254,3184,DonorsTrust,876,"National Legal and Policy Center",5000,,2013,0,
151513,222253,3184,DonorsTrust,29000,"Florida Sherriffs Youth Ranches",8000,,2013,0,
151512,222252,3184,DonorsTrust,876,"National Legal and Policy Center",2000,,2013,0,
151511,222251,3184,DonorsTrust,1344,"National Association of Scholars",10000,,2013,0,
151510,222250,3184,DonorsTrust,29259,"Middle East Forum",10000,,2013,0,
151509,222249,3184,DonorsTrust,29140,"Leadership Institute",50000,,2013,0,
151508,222248,3184,DonorsTrust,25373,"Heritage Foundation",20000,,2013,0,
151507,222247,3184,DonorsTrust,848,"Fund for American Studies",10000,,2013,0,
151506,222246,3184,DonorsTrust,1448,"Foundation for Individual Rights in Education",5000,,2013,0,
151505,222245,3184,DonorsTrust,887,"Cato Institute",20000,,2013,0,
151504,222244,3184,DonorsTrust,1094,"American Spectator Foundation",1000,,2013,0,
151503,222243,3184,DonorsTrust,4599,"Grassroot Institute of Hawaii",25000,,2013,0,
151502,222242,3184,DonorsTrust,867,"Manhattan Institute for Policy Research",10000,,2013,0,
151501,222241,3184,DonorsTrust,808,"Hillsdale College",5000,,2013,0,
151500,222240,3184,DonorsTrust,10093,"Catholic Information Center",250000,,2013,0,
151499,222239,3184,DonorsTrust,4535,"Judicial Education Project",25000,,2013,0,
151498,222238,3184,DonorsTrust,29267,"Institute for Marriage and Public Policy",75000,,2013,0,
151497,222237,3184,DonorsTrust,842,"Federalist Society for Law and Public Policy Studies",350000,,2013,0,
151496,222236,3184,DonorsTrust,836,"Committee for a Constructive Tomorrow",300000,,2013,0,
